Well,Sample,Target,Conc(copies/µL),Status,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
C07,EK18,UBE3A,519.2216796875,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,10384.43359375,,,532.616149902344,505.978088378906,16630,5934,10696,1208,2190,4726,8506,0,,,,,,,,1750,,,,,,,,,,,,,,5714.26801863961,958.759488513065,2655.64389126537,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,526.036560058594,512.446105957031,,,,,,,,,,,,
D07,EK19,PWSIC,510.541442871094,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,10210.8291015625,,,523.892822265625,497.339904785156,16392,5771,10621,3611,2160,6513,4108,13.4578880311352,0.902827262878418,,,0.932578687426004,0.873075872554344,2,,1750,,,UBE3A,0.451413639995087,,,0.466289343713002,0.436537936277172,31.1016534195321,,,31.8078004214224,30.3955064176417,6521.77613135976,657.54020262649,2722.11472341221,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,517.33447265625,503.787475585938,,,0.918005768707317,0.887648791273031,,,0.459002884353658,0.443824395636515,,,31.4619134954278,30.7413933436363
D07,EK19,UBE3A,1130.98364257813,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,22619.671875,,,1154.09851074219,1108.31408691406,16392,10124,6268,3611,2160,6513,4108,13.4578880311352,,,,,,,,1750,,,,,,,,,,,,,,5841.64227337123,987.667229959747,3985.5712892263,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,1142.72021484375,1119.36291503906,,,,,,,,,,,,
E07,EK20,PWSIC,362.735534667969,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,7254.7109375,,,374.0517578125,351.527130126953,15140,4017,11123,1942,2075,5328,5795,2.66191268214302,0.942483842372894,,,0.979127216994052,0.905840465630401,2,,1750,,,UBE3A,0.471241920656113,,,0.489563608497026,0.452920232815201,32.0302129812858,,,32.8766551624703,31.1837708001013,6867.72426373703,637.595324477114,2290.5958495106,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,368.495513916016,357.003631591797,,,0.961178740363077,0.923788942261375,,,0.480589370181539,0.461894471130688,,,32.4620550491954,31.5983709133763
E07,EK20,UBE3A,769.743774414063,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,15394.875,,,787.894714355469,751.868530273438,15140,7270,7870,1942,2075,5328,5795,2.66191268214302,,,,,,,,1750,,,,,,,,,,,,,,5785.87501336561,958.753813595996,3276.66471995829,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,778.969421386719,760.58984375,,,,,,,,,,,,
F07,EK21,PWSIC,372.651641845703,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,7453.03271484375,,,384.066284179688,361.3466796875,15356,4169,11187,2202,1967,5642,5545,15.4691360496315,0.886019229888916,,,0.919645023922613,0.852393464465401,2,,1750,,,UBE3A,0.443009622097003,,,0.459822511961306,0.4261967322327,30.70039279802,,,31.5078209992493,29.8929645967907,6693.71045683167,640.765634471443,2284.0794508572,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,378.461578369141,366.870239257813,,,0.903174590000133,0.868863898387881,,,0.451587295000066,0.434431949193941,,,31.1123300115955,30.2884555844444
F07,EK21,UBE3A,841.181823730469,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,16823.63671875,,,860.351806640625,822.319152832031,15356,7844,7512,2202,1967,5642,5545,15.4691360496315,,,,,,,,1750,,,,,,,,,,,,,,5726.75149126846,960.622861876401,3395.20953607224,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,850.923400878906,831.520202636719,,,,,,,,,,,,
G07,EK22,PWSIC,0,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,0,,,0.229167148470879,0,15382,0,15382,0,0,7701,7681,0,0,,,,,2,,1750,,,UBE3A,,,,,,,,,,,0,644.745105603042,644.745105603041,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,0.104710690677166,0,,,,,,,,,,,,
G07,EK22,UBE3A,816.997924804688,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,16339.958984375,,,835.76318359375,798.527282714844,15382,7701,7681,0,0,7701,7681,0,,,,,,,,1750,,,,,,,,,,,,,,5690.27590254043,908.665191384191,3302.57912238237,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,826.53466796875,807.537902832031,,,,,,,,,,,,
H07,EK23,PWSIC,360.924713134766,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,7218.494140625,,,373.389099121094,348.591033935547,12419,3281,9138,1509,1772,4425,4713,0,0.944340825080872,,,0.984966991100726,0.903714666485664,2,,1750,,,UBE3A,0.472170414396598,,,0.492483495550363,0.451857333242832,32.0730813348214,,,33.0103403626334,31.1358223070093,6853.16485091572,639.404387402467,2281.02996762527,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,367.267578125,354.615875244141,,,0.96506753528339,0.923614122303,,,0.482533767641695,0.4618070611515,,,32.5512533223129,31.5949093473298
H07,EK23,UBE3A,764.39501953125,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,15287.900390625,,,784.3564453125,744.7666015625,12419,5934,6485,1509,1772,4425,4713,0,,,,,,,,1750,,,,,,,,,,,,,,5670.50304589498,955.369239354189,3208.33678972161,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,774.537048339844,754.339599609375,,,,,,,,,,,,
A08,EK24,PWSIC,0,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,0,,,0.257343500852585,0,13698,0,13698,0,0,5466,8232,0,0,,,,,2,,1750,,,UBE3A,,,,,,,,,,,0,611.859483212864,611.859483212862,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,0.117584228515625,0,,,,,,,,,,,,
A08,EK24,UBE3A,599.083312988281,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,11981.666015625,,,615.248168945313,583.137634277344,13698,5466,8232,0,0,5466,8232,0,,,,,,,,1750,,,,,,,,,,,,,,5681.48009315935,891.163732626927,2802.67411565147,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,607.302978515625,590.920776367188,,,,,,,,,,,,
B08,EK25,PWSIC,41.6661224365234,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,833.322448730469,,,45.3060073852539,38.0374603271484,14513,505,14008,196,309,5341,8667,0.452430433613172,0.147416889667511,,,0.160859583531711,0.133974189700653,2,,1750,,,UBE3A,0.0737084433080911,,,0.0804297917658555,0.0669870948503267,6.86484713494435,,,7.44786743246992,6.28182683741879,7141.1114966062,625.632392020582,852.34754035764,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,43.521800994873,39.8133697509766,,,0.154275361270061,0.140558411962303,,,0.0771376806350307,0.0702792059811515,,,7.16230455427046,6.56738971561825
B08,EK25,UBE3A,565.282897949219,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,11305.658203125,,,580.4130859375,550.344848632813,14513,5537,8976,196,309,5341,8667,0.452430433613172,,,,,,,,1750,,,,,,,,,,,,,,5823.01074721405,913.450212516037,2786.54582890294,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,572.97802734375,557.637756347656,,,,,,,,,,,,
C08,EK26,PWSIC,0,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,0,,,0.232278198003769,0,15176,0,15176,0,0,5817,9359,0,0,,,,,2,,1750,,,UBE3A,,,,,,,,,,,0,649.461206449228,649.46120644923,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,0.106132104992867,0,,,,,,,,,,,,
C08,EK26,UBE3A,568.678527832031,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,11373.5703125,,,583.528747558594,554.013549804688,15176,5817,9359,0,0,5817,9359,0,,,,,,,,1750,,,,,,,,,,,,,,5891.87742854239,917.94212870043,2824.46437693321,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,576.231750488281,561.173583984375,,,,,,,,,,,,
D08,EK27,PWSIC,0.344980746507645,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,6.8996148109436,,,0.81354033946991,0.10408727824688,13643,4,13639,1,3,6895,6744,0,0.000832897960208356,,,0.00168956055285974,0,2,,1750,,,UBE3A,0.000416448971881469,,,0.000844780276429871,0,0.0416275614329862,,,0.0844250385347944,0,5608.96411132813,634.595335558123,636.053773958993,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,0.551068782806396,0.198092818260193,,,0.00125912146068798,0.000406674426837899,,,0.000629560730343988,0.000203337213418949,,,0.0629209983265185,0.0203341245394539
D08,EK27,UBE3A,828.386596679688,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,16567.732421875,,,848.516235351563,808.595642089844,13643,6896,6747,1,3,6895,6744,0,,,,,,,,1750,,,,,,,,,,,,,,5757.62455519391,898.763626797457,3354.72675530452,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,838.61376953125,818.24755859375,,,,,,,,,,,,
E08,EK28,PWSIC,23.1555957794189,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,463.111907958984,,,25.9107303619385,20.4068965911865,13956,272,13684,97,175,4903,8781,0,0.0887415930628777,,,0.0995757463615915,0.0779074450596622,2,,1750,,,UBE3A,0.0443707978553134,,,0.0497878731807957,0.0389537225298311,4.24856745769145,,,4.74522317007799,3.75191174530492,7235.38291033576,628.822227420043,757.582940070739,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,24.5604705810547,21.7523956298828,,,0.0942692069615781,0.0832139844596756,,,0.047134603480789,0.0416069922298378,,,4.50196246686945,3.99517244851345
E08,EK28,UBE3A,521.865661621094,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,10437.3134765625,,,536.541076660156,507.371063232422,13956,5000,8956,97,175,4903,8781,0,,,,,,,,1750,,,,,,,,,,,,,,5848.19508713379,913.753031674002,2681.60988731309,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,529.330261230469,514.448120117188,,,,,,,,,,,,
F08,EK29,PWSIC,10.0260486602783,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,200.520965576172,,,11.7312526702881,8.32331371307373,15673,133,15540,75,58,9601,5939,0,0.0177418924868107,,,0.0207794914713941,0.0147042918281116,2,,1750,,,UBE3A,0.00887094582487642,,,0.010389745735697,0.00735214591405579,0.879294409417582,,,1.02851519869144,0.730073620143721,5816.44632944666,670.196526294448,713.867248161304,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,10.8957424163818,9.15699863433838,,,0.0192916847701852,0.0161920985293205,,,0.0096458423850926,0.00809604926466024,,,0.955427332192499,0.803161486642665
F08,EK29,UBE3A,1130.2119140625,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,22604.23828125,,,1153.84362792969,1107.04553222656,15673,9676,5997,75,58,9601,5939,0,,,,,,,,1750,,,,,,,,,,,,,,5636.06097634147,914.481599635674,3829.43100619505,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,1142.20959472656,1118.33532714844,,,,,,,,,,,,
G08,EK30,PWSIC,51.7547874450684,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,1035.095703125,,,55.8627243041992,47.6611442565918,14220,612,13608,56,556,1169,12439,0.310116952406797,0.976670682430267,,,1.07144478724115,0.881896592866271,2,,1750,,,UBE3A,0.488335345026855,,,0.535722393620575,0.440948296433135,32.8108410956298,,,34.950073996744,30.6716081945156,7180.70264968373,623.631589688812,905.834647967073,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,53.8488807678223,49.6644134521484,,,1.02502463000208,0.928316750105346,,,0.512512315001038,0.464158375052673,,,33.9022821360173,31.7194000552424
G08,EK30,UBE3A,105.982063293457,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,2119.64135742188,,,111.934097290039,100.059989929199,14220,1225,12995,56,556,1169,12439,0.310116952406797,,,,,,,,1750,,,,,,,,,,,,,,5720.7108854831,917.661056836764,1331.42589791214,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,109.01505279541,102.956871032715,,,,,,,,,,,,
H08,EK31,PWSIC,62.5467109680176,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,1250.93420410156,,,67.2965087890625,57.8160133361816,12921,669,12252,65,604,1151,11101,0.21623431522991,1.07579708099365,,,1.17731930573845,0.974274878902732,2,,1750,,,UBE3A,0.537898546160296,,,0.588659652869227,0.487137439451366,34.9762048675629,,,37.1224321408626,32.8299775942631,7415.85905823757,601.850354786523,954.653684452091,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,64.9676818847656,60.1307106018066,,,1.1275939032563,1.02400028138489,,,0.563796951628148,0.512000140692444,,,36.071213778003,33.8811959571228
H08,EK31,UBE3A,116.279754638672,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,2325.59521484375,,,122.836372375488,109.759483337402,12921,1216,11705,65,604,1151,11101,0.21623431522991,,,,,,,,1750,,,,,,,,,,,,,,5622.66849116275,905.574043528782,1349.50151418298,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,119.620399475098,112.94856262207,,,,,,,,,,,,
