Well,Sample,Target,Conc(copies/µL),Status,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
E04,EK28,PWSIC,22.4247875213623,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,448.495758056641,,,25.0450820922852,19.8103179931641,14936,282,14654,100,182,5078,9576,0.274796887153211,0.0895543992519379,,,0.10029211736096,0.0788166833433699,2,,1750,,,UBE3A,0.0447772001760826,,,0.0501460586804802,0.039408341671685,4.28581329766155,,,4.77766546019127,3.79396113513183,8250.53949017897,648.688276374976,792.215461852528,Copy Number Variation Experiment with a Reference Copy Number of 1,,,,23.7609443664551,21.0901489257813,,,0.0950328132521071,0.0840759874522232,,,0.0475164066260536,0.0420379937261116,,,4.53675763060123,4.03486896472187
E04,EK28,UBE3A,500.808166503906,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,10016.1630859375,,,514.63330078125,487.143615722656,14936,5178,9758,100,182,5078,9576,0.274796887153211,,,,,,,,1750,,,,,,,,,,,,,,4872.14424674932,869.812466899155,2257.33750412894,Copy Number Variation Experiment with a Reference Copy Number of 1,,,,507.841522216797,493.816619873047,,,,,,,,,,,,
E05,EK04,PWSIC,294.297790527344,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,5885.9560546875,,,304.296569824219,284.38330078125,15245,3374,11871,1353,2021,4811,7060,0,0.96571683883667,,,1.00648293330953,0.924950774505226,2,,1750,,,UBE3A,0.48285842695369,,,0.503241466654767,0.462475387252613,32.5626788219864,,,33.489657129504,31.6357005144688,7642.18613707447,641.202143169998,2190.6491746842,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,299.388580322266,289.228942871094,,,0.986515315373352,0.944918392441408,,,0.493257657686676,0.472459196220704,,,33.0356142352378,32.089743408735
E05,EK04,UBE3A,609.490844726563,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,12189.81640625,,,624.978820800781,594.204223632813,15245,6164,9081,1353,2021,4811,7060,0,,,,,,,,1750,,,,,,,,,,,,,,4803.26171516552,921.866711646236,2491.22839099639,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,617.367431640625,601.666748046875,,,,,,,,,,,,
E06,EK12,PWSIC,0.0823023244738579,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,1.64604651927948,,,0.393127828836441,0.0034565816167742,14295,1,14294,0,1,5612,8682,0,0.000280645850580186,,,0.000945064733976367,0,2,,1750,,,UBE3A,0.000140322924756757,,,0.000472532366988184,0,0.0140303236996188,,,0.0472419465646946,0,9501.5869140625,661.712653786048,662.331043031257,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,0.204861164093018,0.0223033614456654,,,0.000591924288243553,0,,,0.000295962144121776,0,,,0.0295898786052405,0
E06,EK12,UBE3A,586.520874023438,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,11730.41796875,,,602.128845214844,571.117248535156,14295,5612,8683,0,1,5612,8682,0,,,,,,,,1750,,,,,,,,,,,,,,4903.20871702535,868.928370263902,2452.72559349057,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,594.458251953125,578.636657714844,,,,,,,,,,,,
E07,EK20,PWSIC,307.185943603516,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,6143.71875,,,316.745391845703,297.703552246094,17502,4022,13480,1679,2343,5680,7800,0,0.957261443138123,,,0.994283907820666,0.920238933565253,2,,1750,,,UBE3A,0.47863071034648,,,0.497141953910333,0.460119466782627,32.369861318133,,,33.2165351770195,31.5231874592464,7918.74826133269,651.558699592568,2321.5756357895,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,312.053497314453,302.338409423828,,,0.976150004945623,0.938372836440296,,,0.488075002472812,0.469186418220148,,,32.801827719065,31.937894917201
E07,EK20,UBE3A,641.801574707031,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,12836.03125,,,656.742431640625,627.048156738281,17502,7359,10143,1679,2343,5680,7800,0,,,,,,,,1750,,,,,,,,,,,,,,4938.19999972464,937.522833809772,2619.67248893304,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,649.400756835938,634.251220703125,,,,,,,,,,,,
E08,EK28,PWSIC,24.5577926635742,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,491.155853271484,,,27.4534549713135,21.6692390441895,13409,277,13132,106,171,4734,8398,0.843136712049408,0.0932348519563675,,,0.104529872542399,0.081939836576953,2,,1750,,,UBE3A,0.046617427279838,,,0.0522649362711995,0.0409699182884765,4.45410386496209,,,4.9696659924844,3.93854173743978,8094.90735700587,651.193490933835,804.963998868947,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,26.0342807769775,23.0831565856934,,,0.0989975940023026,0.0874721151170495,,,0.0494987970011513,0.0437360575585247,,,4.71714463319652,4.19106309672765
E08,EK28,UBE3A,526.794250488281,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,10535.884765625,,,541.855895996094,511.922912597656,13409,4840,8569,106,171,4734,8398,0.843136712049408,,,,,,,,1750,,,,,,,,,,,,,,4826.10864626041,871.417595651328,2298.86965657667,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,534.454650878906,519.183349609375,,,,,,,,,,,,
E09,EK04,SNORD107,684.080383300781,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,13681.607421875,,,700.998962402344,667.401672363281,14862,6553,8309,2705,3848,3417,4892,1.36398021688587,2.19051098823547,,,2.26781731432524,2.11320469989435,2,,1750,,,UBE3A,1.0952555035549,,,1.13390865716262,1.05660234994717,52.2731238121862,,,53.1535864924534,51.3926611319191,8883.55858136228,489.233317289905,4190.48573657845,Copy Number Variation Experiment with a Reference Copy Number of 3,,,,692.681884765625,675.541320800781,,,2.22995106688639,2.15107094733321,,,1.11497553344319,1.0755354736666,,,52.7223174419377,51.8239301824347
E09,EK04,UBE3A,624.585205078125,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,12491.7041015625,,,640.523010253906,608.860473632813,14862,6122,8740,2705,3848,3417,4892,1.36398021688587,,,,,,,,2000,,,,,,,,,,,,,,5092.47805880846,1096.33966500219,2742.44108115627,Copy Number Variation Experiment with a Reference Copy Number of 3,,,,632.689758300781,616.5361328125,,,,,,,,,,,,
E10,EK12,SNORD107,630.627380371094,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,12612.5478515625,,,647.658508300781,613.83935546875,13190,5473,7717,2367,3106,3199,4518,15.0606240139814,1.9557626247406,,,2.02963592399983,1.88188929064581,2,,1750,,,UBE3A,0.97788130366141,,,1.01481796199991,0.940944645322906,49.440848743106,,,50.3850338630136,48.4966636231983,8533.52855223048,501.441782845693,3834.24018230307,Copy Number Variation Experiment with a Reference Copy Number of 3,,,,639.285888671875,622.032104492188,,,1.99345111969029,1.91807409495535,,,0.996725559845147,0.959037047477672,,,49.9225508538209,48.9591466323911
E10,EK12,UBE3A,644.891540527344,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,12897.8310546875,,,662.173034667969,627.860229492188,13190,5566,7624,2367,3106,3199,4518,15.0606240139814,,,,,,,,2000,,,,,,,,,,,,,,5113.90082956054,1074.25742132741,2778.93181179183,Copy Number Variation Experiment with a Reference Copy Number of 3,,,,653.676940917969,636.171325683594,,,,,,,,,,,,
E11,EK20,SNORD107,655.488464355469,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,13109.76953125,,,672.340515136719,638.874389648438,14163,6050,8113,2601,3449,3383,4730,11.2006174655348,2.02951288223267,,,2.10296918272006,1.9560563565444,2,,1750,,,UBE3A,1.01475638481611,,,1.05148459136003,0.978028178272199,50.3662076697541,,,51.2710119379036,49.4614034016046,9013.47587700962,499.193050603162,4136.23400942255,Copy Number Variation Experiment with a Reference Copy Number of 3,,,,664.056335449219,646.982604980469,,,2.06698875710847,1.99203678215599,,,1.03349437855423,0.996018391077994,,,50.8278206453438,49.9045946941644
E11,EK20,UBE3A,645.956481933594,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,12919.1298828125,,,662.6474609375,629.4990234375,14163,5984,8179,2601,3449,3383,4730,11.2006174655348,,,,,,,,2000,,,,,,,,,,,,,,5201.83318082024,1102.58475890733,2834.55556712077,Copy Number Variation Experiment with a Reference Copy Number of 3,,,,654.442749023438,637.531066894531,,,,,,,,,,,,
E12,EK28,SNORD107,21.7752532958984,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,435.505065917969,,,24.767261505127,18.7908382415771,11124,204,10920,75,129,3897,7023,0.361653363377813,0.0838054120540619,,,0.0956023772842449,0.0720084435778827,2,,1750,,,UBE3A,0.0419027052155319,,,0.0478011886421224,0.0360042217889414,4.02174838454458,,,4.56510634266581,3.47839042642334,9011.65408624387,502.586621359242,658.632087274064,Copy Number Variation Experiment with a Reference Copy Number of 3,,,,23.300838470459,20.2516460418701,,,0.0898242505414812,0.0777865703206463,,,0.0449121252707406,0.0388932851603232,,,4.29897088701967,3.74452588206948
E12,EK28,UBE3A,519.662231445313,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,10393.244140625,,,536.068969726563,503.481170654297,11124,3972,7152,75,129,3897,7023,0.361653363377813,,,,,,,,2000,,,,,,,,,,,,,,4994.61475224029,908.461015295929,2367.48678328792,Copy Number Variation Experiment with a Reference Copy Number of 3,,,,528.00439453125,511.378784179688,,,,,,,,,,,,
F01,EK05,PWSIC,463.581085205078,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,9271.6220703125,,,478.239501953125,449.103057861328,12101,3941,8160,1812,2129,3536,4624,18.0202410706284,1.35108208656311,,,1.40722282677298,1.29494129706144,2,,1750,,,UBE3A,0.675541030958607,,,0.703611413386492,0.647470648530722,40.3177850304339,,,41.3176427285653,39.3179273323025,7918.30744202698,632.711991478415,3005.45239893332,Copy Number Variation Experiment with a Reference Copy Number of 1,,,,471.037048339844,456.172088623047,,,1.37972391730596,1.32244020652846,,,0.689861958652982,0.661220103264232,,,40.8278917180214,39.8076783428464
F01,EK05,UBE3A,686.236755371094,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,13724.7353515625,,,705.040344238281,667.72900390625,12101,5348,6753,1812,2129,3536,4624,18.0202410706284,,,,,,,,1750,,,,,,,,,,,,,,4958.54838033603,976.944999180775,2736.60245578919,Copy Number Variation Experiment with a Reference Copy Number of 1,,,,695.792846679688,676.757629394531,,,,,,,,,,,,
F02,EK13,PWSIC,0,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,0,,,0.244135439395905,0,14439,0,14439,0,0,6852,7587,0,0,,,,,2,,1750,,,UBE3A,,,,,,,,,,,0,666.533566229016,666.533566229014,Copy Number Variation Experiment with a Reference Copy Number of 1,,,,0.111549586057663,0,,,,,,,,,,,,
F02,EK13,UBE3A,757.054870605469,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,15141.09765625,,,775.434204101563,738.958190917969,14439,6852,7587,0,0,6852,7587,0,,,,,,,,1750,,,,,,,,,,,,,,4980.36164903168,871.264659157066,2821.2288238929,Copy Number Variation Experiment with a Reference Copy Number of 1,,,,766.396179199219,747.787109375,,,,,,,,,,,,
F03,EK21,PWSIC,455.956665039063,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,9119.1328125,,,471.055725097656,441.048950195313,11183,3593,7590,1696,1897,3561,4029,2.03756897418621,1.22058427333832,,,1.2729210441488,1.16824756692158,2,,1750,,,UBE3A,0.610292152767594,,,0.636460522074399,0.58412378346079,37.8994676039805,,,38.9086445183033,36.8902906896577,7788.48535400866,641.528469715948,2937.78314961077,Copy Number Variation Experiment with a Reference Copy Number of 1,,,,463.636047363281,448.327087402344,,,1.24728529662402,1.19388331444636,,,0.623642648312008,0.596941657223181,,,38.414326277069,37.384608930892
F03,EK21,UBE3A,747.112121582031,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,14942.2421875,,,767.830932617188,726.751953125,11183,5257,5926,1696,1897,3561,4029,2.03756897418621,,,,,,,,1750,,,,,,,,,,,,,,4901.61412064884,962.178856861579,2814.06217812865,Copy Number Variation Experiment with a Reference Copy Number of 1,,,,757.637390136719,736.680236816406,,,,,,,,,,,,
F04,EK29,PWSIC,470.329986572266,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,9406.599609375,,,485.393707275391,455.456695556641,11665,3844,7821,1479,2365,3079,4742,0,1.61360335350037,,,1.68344089717083,1.54376591231071,2,,1750,,,UBE3A,0.806801702370384,,,0.841720448585415,0.771882956155353,44.6535832522143,,,45.7232233116584,43.5839431927701,7794.82272418257,655.504755197439,3008.14412706017,Copy Number Variation Experiment with a Reference Copy Number of 1,,,,477.991455078125,462.718078613281,,,1.64923313271525,1.57797367676629,,,0.824616566357623,0.788986838383145,,,45.1992927704471,44.1078737339814
F04,EK29,UBE3A,582.956115722656,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,11659.1220703125,,,600.179260253906,565.981384277344,11665,4558,7107,1479,2365,3079,4742,0,,,,,,,,1750,,,,,,,,,,,,,,4763.50168185466,970.043997527746,2452.30547418115,Copy Number Variation Experiment with a Reference Copy Number of 1,,,,591.7119140625,574.264953613281,,,,,,,,,,,,
F05,EK05,PWSIC,323.315124511719,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,6466.302734375,,,335.002349853516,311.742797851563,12435,2988,9447,1371,1617,4288,5159,2.5572369582236,0.905304312705994,,,0.945729457202892,0.864879201251962,2,,1750,,,UBE3A,0.452652164613714,,,0.472864728601446,0.432439600625981,31.1603958359902,,,32.1182472321813,30.2025444397992,7769.09459101053,656.755454450962,2365.77590801268,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,329.263488769531,317.396667480469,,,0.925928597824348,0.884680060630506,,,0.462964298912174,0.442340030315253,,,31.6490766506303,30.6717150213501
F05,EK05,UBE3A,714.268371582031,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,14285.3671875,,,733.318969726563,695.521362304688,12435,5659,6776,1371,1617,4288,5159,2.5572369582236,,,,,,,,1750,,,,,,,,,,,,,,4963.97345131407,950.662421666745,2777.06588903903,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,723.949523925781,704.666259765625,,,,,,,,,,,,
F06,EK13,PWSIC,0,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,0,,,0.85936963558197,0,4103,0,4103,0,0,2024,2079,0,0,,,,,2,,1750,,,UBE3A,,,,,,,,,,,0,696.349931806638,696.349931806638,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,0.392604678869247,0,,,,,,,,,,,,
F06,EK13,UBE3A,799.801635742188,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,15996.033203125,,,835.8681640625,764.807922363281,4103,2024,2079,0,0,2024,2079,0,,,,,,,,1750,,,,,,,,,,,,,,4839.37372453411,882.951339068466,2834.6449554912,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,818.064758300781,781.817687988281,,,,,,,,,,,,
F07,EK21,PWSIC,333.185638427734,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,6663.712890625,,,343.364074707031,323.094482421875,16948,4180,12768,1948,2232,6045,6723,0,0.887885332107544,,,0.921372348413105,0.854398325988702,2,,1750,,,UBE3A,0.443942668600452,,,0.460686174206552,0.427199162994351,30.7451728004371,,,31.5482300219467,29.9421155789275,7686.25066049384,657.268732742558,2390.87414093233,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,338.367706298828,328.026275634766,,,0.904970031424129,0.870800642977677,,,0.452485015712065,0.435400321488839,,,31.1548835084577,30.3354620924165
F07,EK21,UBE3A,750.515014648438,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,15010.30078125,,,767.369201660156,733.89892578125,16948,7993,8955,1948,2232,6045,6723,0,,,,,,,,1750,,,,,,,,,,,,,,4897.5234639361,949.347657337114,2811.38265982387,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,759.083923339844,742.008117675781,,,,,,,,,,,,
F08,EK29,PWSIC,3.67290043830872,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,73.4580078125,,,4.75651597976685,2.76837229728699,17003,53,16950,16,37,6659,10291,0,0.0125246560201049,,,0.0159280272462847,0.00912128450882754,2,,1750,,,UBE3A,0.00626232793877807,,,0.00796401362314237,0.00456064225441377,0.622335524733971,,,0.790392644918051,0.454278404549892,5027.49183741156,660.244055678106,673.857190562056,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,4.19954919815063,3.19241547584534,,,0.0142487996523132,0.010800512102799,,,0.00712439982615662,0.00540025605139952,,,0.707473056368443,0.5371979930995
F08,EK29,UBE3A,586.507202148438,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,11730.14453125,,,600.810302734375,572.3759765625,17003,6675,10328,16,37,6659,10291,0,,,,,,,,1750,,,,,,,,,,,,,,4716.74959094101,875.563204197252,2383.52762997594,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,593.783020019531,579.276184082031,,,,,,,,,,,,
F09,EK05,SNORD107,757.174255371094,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,15143.4853515625,,,779.187072753906,735.565856933594,10099,4793,5306,2297,2496,2422,2884,23.632938584638,2.04398608207703,,,2.12754640282803,1.9604256736399,2,,1750,,,UBE3A,1.02199301911698,,,1.06377320141401,0.98021283681995,50.5438450803007,,,51.5657512633189,49.5219388972825,8796.6137436553,496.40859144479,4435.69795618833,Copy Number Variation Experiment with a Reference Copy Number of 3,,,,768.353881835938,746.100036621094,,,2.0866153131738,2.00135676329413,,,1.0433076565869,1.00067838164706,,,51.0651821980865,50.0225079625149
F09,EK05,UBE3A,740.880065917969,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,14817.6015625,,,762.568481445313,719.584167480469,10099,4719,5380,2297,2496,2422,2884,23.632938584638,,,,,,,,2000,,,,,,,,,,,,,,5152.24161276845,1112.60714883911,3000.2232529368,Copy Number Variation Experiment with a Reference Copy Number of 3,,,,751.895629882813,729.966674804688,,,,,,,,,,,,
F10,EK13,SNORD107,770.356384277344,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,15407.1279296875,,,792.345275878906,748.770935058594,10361,4978,5383,2410,2568,2616,2767,0,1.97301149368286,,,2.05175603341035,1.89426686905763,2,,1750,,,UBE3A,0.986505725616994,,,1.02587801670518,0.947133434528813,49.6603514852993,,,50.6580769230057,48.6626260475929,8159.43992831152,520.350805774046,4190.59360588905,Copy Number Variation Experiment with a Reference Copy Number of 3,,,,781.523803710938,759.293884277344,,,2.01318381393393,1.93283908853404,,,1.00659190696697,0.966419544267021,,,50.1693514323526,49.1513515382459
F10,EK13,UBE3A,780.893981933594,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,15617.8798828125,,,803.089782714844,759.109191894531,10361,5026,5335,2410,2568,2616,2767,0,,,,,,,,2000,,,,,,,,,,,,,,5175.24987117769,1104.95450310175,3079.40721229486,Copy Number Variation Experiment with a Reference Copy Number of 3,,,,792.166015625,769.728881835938,,,,,,,,,,,,
F11,EK21,SNORD107,775.25732421875,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,15505.146484375,,,796.614013671875,754.281433105469,11073,5344,5729,2637,2707,2798,2931,5.6270426204403,1.95255672931671,,,2.02766423984186,1.87744922860599,2,,1750,,,UBE3A,0.976278367111963,,,1.01383211992093,0.938724614302997,49.399840799687,,,50.3613581154282,48.4383234839458,8833.03377745394,500.621766074246,4521.97187795117,Copy Number Variation Experiment with a Reference Copy Number of 3,,,,786.105102539063,764.508605957031,,,1.99087372046404,1.91423974798381,,,0.99543686023202,0.957119873991905,,,49.8903702807791,48.9093113185949
F11,EK21,UBE3A,794.094543457031,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,15881.890625,,,815.808715820313,772.773864746094,11073,5435,5638,2637,2707,2798,2931,5.6270426204403,,,,,,,,2000,,,,,,,,,,,,,,5118.38740207423,1122.98862707619,3084.06442786319,Copy Number Variation Experiment with a Reference Copy Number of 3,,,,805.123046875,783.168334960938,,,,,,,,,,,,
F12,EK29,SNORD107,651.685546875,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,13033.7109375,,,669.194763183594,634.43310546875,13028,5541,7487,2197,3344,2973,4514,0,2.19132494926453,,,2.27535426709084,2.1072958465163,2,,1750,,,UBE3A,1.09566252840179,,,1.13767713354542,1.05364792325815,52.2823934461132,,,53.2390533904458,51.3257335017806,8696.48342297934,504.433979579089,3988.63308657026,Copy Number Variation Experiment with a Reference Copy Number of 3,,,,660.586242675781,642.851684570313,,,2.23419486532682,2.14845524828032,,,1.11709743266341,1.07422762414016,,,52.77045978037,51.7943271118564
F12,EK29,UBE3A,594.786743164063,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,11895.734375,,,611.28857421875,578.513305664063,13028,5170,7858,2197,3344,2973,4514,0,,,,,,,,2000,,,,,,,,,,,,,,4992.93447043679,1108.03464406888,2649.70889202116,Copy Number Variation Experiment with a Reference Copy Number of 3,,,,603.177124023438,586.455871582031,,,,,,,,,,,,
G01,EK06,PWSIC,431.281127929688,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,8625.623046875,,,442.872711181641,419.802581787109,17696,5431,12265,2026,3405,4596,7669,0,1.5641508102417,,,1.62068203991936,1.50761960671888,2,,1750,,,UBE3A,0.78207541165956,,,0.810341019959682,0.753809803359438,43.8856518945655,,,44.775685039733,42.9956187493981,8003.81529091709,614.533507650121,2882.34484156303,Copy Number Variation Experiment with a Reference Copy Number of 1,,,,437.180908203125,425.410736083984,,,1.59299243105844,1.5353092155798,,,0.796496215529219,0.767654607789901,,,44.3397370601022,43.4315667290289
G01,EK06,UBE3A,551.457214355469,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,11029.14453125,,,564.938354492188,538.128723144531,17696,6622,11074,2026,3405,4596,7669,0,,,,,,,,1750,,,,,,,,,,,,,,4897.92217425845,956.927146108309,2431.6824058512,Copy Number Variation Experiment with a Reference Copy Number of 1,,,,558.316040039063,544.638122558594,,,,,,,,,,,,
G02,EK14,PWSIC,586.074584960938,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,11721.4921875,,,600.381958007813,571.939147949219,16977,6661,10316,2664,3997,4037,6279,6.5447667640513,1.9845232963562,,,2.05252914673213,1.91651746429339,2,,1750,,,UBE3A,0.99226165275638,,,1.02626457336607,0.958258732146693,49.8057898862603,,,50.6624794376564,48.9491003348643,7830.86191899589,647.766249817534,3466.08516672848,Copy Number Variation Experiment with a Reference Copy Number of 1,,,,593.3525390625,578.841430664063,,,2.01921882675857,1.94982778426695,,,1.00960941337928,0.974913892133476,,,50.2428595555501,49.3687202169706
G02,EK14,UBE3A,590.645202636719,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,11812.904296875,,,605.023742675781,576.440246582031,16977,6701,10276,2664,3997,4037,6279,6.5447667640513,,,,,,,,1750,,,,,,,,,,,,,,4951.68374092297,990.248953754311,2553.86882233045,Copy Number Variation Experiment with a Reference Copy Number of 1,,,,597.959167480469,583.376342773438,,,,,,,,,,,,
G03,EK22,PWSIC,0,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,0,,,0.239539608359337,0,14716,0,14716,0,0,6776,7940,0,0,,,,,2,,1750,,,UBE3A,,,,,,,,,,,0,646.060586973389,646.060586973385,Copy Number Variation Experiment with a Reference Copy Number of 1,,,,0.109449788928032,0,,,,,,,,,,,,
G03,EK22,UBE3A,725.908264160156,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,14518.1650390625,,,743.600402832031,708.478271484375,14716,6776,7940,0,0,6776,7940,0,,,,,,,,1750,,,,,,,,,,,,,,4807.4266207176,855.604627064433,2675.22584403874,Copy Number Variation Experiment with a Reference Copy Number of 1,,,,734.901611328125,716.983154296875,,,,,,,,,,,,
G04,EK30,PWSIC,74.3346176147461,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,1486.6923828125,,,79.0373306274414,69.6506271362305,15744,964,14780,61,903,830,13950,0.543609410615966,2.16914391517639,,,2.3667533506258,1.97153443222799,2,,1750,,,UBE3A,1.08457194571345,,,1.1833766753129,0.985767216113993,52.0285206727298,,,54.3022771881445,49.7547641573151,9123.72371993322,627.924492526538,1148.11951635911,Copy Number Variation Experiment with a Reference Copy Number of 1,,,,76.7316131591797,71.942497253418,,,2.26996468087834,2.06832310197544,,,1.13498234043917,1.03416155098772,,,53.1885963484278,50.8684449970318
G04,EK30,UBE3A,68.5382080078125,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,1370.76416015625,,,73.0478591918945,64.045768737793,15744,891,14853,61,903,830,13950,0.543609410615966,,,,,,,,1750,,,,,,,,,,,,,,4864.90658593312,889.07153414415,1114.07591874425,Copy Number Variation Experiment with a Reference Copy Number of 1,,,,70.8368911743164,66.2440032958984,,,,,,,,,,,,
G05,EK06,PWSIC,276.916595458984,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,5538.33203125,,,286.535308837891,267.375915527344,15377,3225,12152,1251,1974,4748,7404,0,0.951976120471954,,,0.992926079928793,0.911026130340984,2,,1750,,,UBE3A,0.475988052567444,,,0.496463039964397,0.455513065170492,32.2487740831963,,,33.1886228132464,31.3089253531463,7996.64526283915,646.5316298223,2188.06225780431,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,281.814270019531,272.039245605469,,,0.972868404133723,0.931083806136054,,,0.486434202066862,0.465541903068027,,,32.7282762264994,31.7692719398933
